bundleId,name,slug,status,bestUrl,appStoreUrl,source,confidence,pageTitle,notes
"yakupseymen.Noize","Noize","noize","native","https://noize.com/","","reverse-dns","medium","Comfortable, Stylish &amp; Vegan Outerwear &amp; Apparel | Noize","candidate noize.com; rel=1.00"
"com.jordanbaird.Ice","Ice","ice","native","https://www.icemenubar.app/","","reverse-dns","medium","Ice - Menu Bar Manager","candidate jordanbaird.com; rel=1.00"
"io.r0b.BrowserNow","BrowserNow","browsernow","native","https://www.r0b.io/","","reverse-dns","medium","Hey! | Rob Anderson","candidate r0b.io; rel=0.00"
"com.objectiveSee.RansomWhere-Installer","RansomWhere_Installer","ransomwhereinstaller","unreported","https://objectivesee.com/","","reverse-dns","medium","","candidate objectivesee.com; rel=0.00"
"org.pythonmac.unspecified.MoonWatch","MoonWatch","moonwatch","unreported","http://pythonmac.org/","","reverse-dns","medium","","candidate pythonmac.org; rel=0.00"
"creative-studio.Kill","Kill","kill","unreported","https://road.kill.com/","","reverse-dns","medium","This Is Not A Blog","candidate kill.com; rel=1.00"
"com.michaelfogleman.FeedNotifier","FeedNotifier","feednotifier","unreported","https://www.michaelfogleman.com/","","reverse-dns","medium","Michael Fogleman: Projects","candidate michaelfogleman.com; rel=0.00"
"ru.chupakabr.dev.macos.EasyRingtones","EasyRingtones","easyringtones","unreported","https://apps.apple.com/us/app/easy-ringtones/id494847828?mt=12&uo=4","https://apps.apple.com/us/app/easy-ringtones/id494847828?mt=12&uo=4","itunes-appstore","high","","MAS: Easy Ringtones v2.0.6"
"com.mizage.Divvy","Divvy","divvy","unreported","http://mizage.com/divvy/","https://apps.apple.com/us/app/divvy-window-manager/id413857545?mt=12&uo=4","itunes-seller","high","","MAS: Divvy - Window Manager v1.5.2"
"com.diegoarraez.cmdQuit","cmdQuit","cmdquit","unreported","https://apps.apple.com/us/app/cmdquit/id423137709?mt=12&uo=4","https://apps.apple.com/us/app/cmdquit/id423137709?mt=12&uo=4","itunes-appstore","high","","MAS: cmdQuit v3.9.2"
"com.tomtom.mytomtomsa","TomTom MyDrive Connect","tomtom-mydrive-connect","unreported","https://www.tomtom.com/","","reverse-dns","medium","","candidate tomtom.com; rel=0.33"
"wtf.weakauras.companion","WeakAuras Companion","weakauras-companion","native","https://github.com/WeakAuras/WeakAuras-Companion","","web-search","high","","web: official GitHub repo"
"com.rubenfernandez.IPTVPlayer","IPTVPlayer","iptvplayer","native","https://rubenfernandez.dev","https://apps.apple.com/us/app/iptv-m3u8-list-player/id1495585741?uo=4","itunes-seller","high","","MAS: IPTV (M3U8) List Player v1.3.3"
"com.redgiant.Red-Giant-Service-Installer","Maxon App Installer","maxon-app-installer","native","https://www.maxon.net/en/red-giant","","reverse-dns","medium","","candidate redgiant.com; rel=0.00"
"com.shure.motiv.desktop","ShurePlus MOTIV","shureplus-motiv","unreported","https://www.shure.com/en-US","","reverse-dns","medium","Shure: Microphones, Wireless microphones, in-ear monitoring, earphones, headphones - Shure USA","candidate shure.com; rel=0.00"
"com.compressor.video","compressvapp","compressvapp","native","https://apps.apple.com/us/app/video-compressor-convert-video/id1666742543?mt=12&uo=4","https://apps.apple.com/us/app/video-compressor-convert-video/id1666742543?mt=12&uo=4","itunes-appstore","high","","MAS: Video Compressor-Convert Video v1.1.14"
"com.morgensztern.photofolder","Lenscape","lenscape","native","https://morgensztern.com/lenscape","https://apps.apple.com/us/app/lenscape/id1510150275?mt=12&uo=4","itunes-seller","high","","MAS: Lenscape v2.1.0"
"com.rode.rodeconnect","RODE Connect","rode-connect","native","https://rode.com/en-us","","reverse-dns","medium","RØDE (United States)","candidate rode.com; rel=0.50"
"net.metaquotes.wine.MetaTrader5","MetaTrader 5","metatrader-5","unreported","https://www.metaquotes.net/","","reverse-dns","medium","MetaQuotes — the developer of trading platforms for brokers, banks, exchanges and hedge funds","candidate metaquotes.net; rel=0.00"
"com.huawei.cloudlink","WeLinkMeeting","welinkmeeting","unreported","https://www.huawei.com/en/","","reverse-dns","medium","Huawei - Building a Fully Connected, Intelligent World","candidate huawei.com; rel=0.00"
"com.antarestech.antares-central","Antares Central","antares-central","native","https://www.antarestech.com/","","reverse-dns","medium","AutoTune: The Best Pitch Correction & Vocal Chain Plugins","candidate antarestech.com; rel=0.50"
"com.steelseries.SteelSeries-GG","SteelSeries GG","steelseries-gg","unreported","https://steelseries.com/gg","","web-search","high","","web: SteelSeries official"
"com.dbounce.CloudBounceApp","CloudBounce","cloudbounce","unreported","https://dbounce.com/","","reverse-dns","medium","","candidate dbounce.com; rel=0.00"
"com.Antares.AutoTuneCentral","Auto-Tune Central","auto-tune-central","native","https://www.antares.com/","","reverse-dns","medium","Home | Antares Capital: An Experienced Alternative Credit Manager","candidate antares.com; rel=0.00"
"UVR","UVR","uvr","native","https://github.com/Anjok07/ultimatevocalremovergui","","web-search","high","","web: Ultimate Vocal Remover official GitHub"
"com.unsplash.Wallpapers","Unsplash Wallpapers","unsplash-wallpapers","native","https://unsplash.com?utm_medium=referral&utm_source=mac-app-store&utm_campaign=wallpapers","https://apps.apple.com/us/app/unsplash-wallpapers/id1284863847?mt=12&uo=4","itunes-seller","high","","MAS: Unsplash Wallpapers v2025.02.1"
"org.upscayl.Upscayl","Upscayl","upscayl","native","https://upscayl.org","https://apps.apple.com/us/app/upscayl/id6468265473?mt=12&uo=4","itunes-seller","high","","MAS: Upscayl v2.15.0"
"com.roblox.RobloxPlayerInstaller","RobloxPlayerInstaller","robloxplayerinstaller","unreported","https://www.roblox.com/","","reverse-dns","medium","Roblox","candidate roblox.com; rel=0.00"
"com.filewave.admin","FileWave Admin","filewave-admin","unreported","https://filewave.com/","","reverse-dns","medium","Unified Endpoint Management &amp; IT Asset Software | FileWave","candidate filewave.com; rel=0.50"
"com.sascha-simon.diskbenchmark","Magic Disk Benchmark","magic-disk-benchmark","native","https://apps.apple.com/us/app/magic-disk-benchmark/id1608793370?mt=12&uo=4","https://apps.apple.com/us/app/magic-disk-benchmark/id1608793370?mt=12&uo=4","itunes-appstore","high","","MAS: Magic Disk Benchmark v5.3.5"
"com.avast.AAFM","Avast","avast","native","https://www.avast.com/en-us/index","","reverse-dns","medium","Avast | Download Free Antivirus &amp; VPN | 100% Free &amp; Easy","candidate avast.com; rel=1.00"
"com.WildWorks.AJPWInstaller","Play Wild","play-wild","unreported","http://wildworks.com/","","reverse-dns","medium","WildWorks","candidate wildworks.com; rel=0.50"
"animaljam","AJ Classic","aj-classic","unreported","https://www.animaljam.com","","web-search","high","","web: Animal Jam official site"
"com.AVerMedia.RECentral","RECentral","recentral","unreported","https://www.avermedia.com/","","reverse-dns","medium","AVerMedia | AI.STREAMING","candidate avermedia.com; rel=0.00"
"be.spatie.ray","Ray","ray","unreported","https://myray.app","","web-search","high","","web: Spatie Ray official site"
"com.timpler.screenstudio","Screen Studio","screen-studio","native","https://timpler.com/","","reverse-dns","medium","timpler.com","candidate timpler.com; rel=0.00"
"com.teambition.Teambition-Mac","Teambition","teambition","unreported","https://www.teambition.com/","","reverse-dns","medium","钉钉 Teambition · 阿里巴巴旗下团队协作工具","candidate teambition.com; rel=1.00"
"com.rawtherapee.RawTherapee","RawTherapee","rawtherapee","native","https://rawtherapee.com/","","reverse-dns","medium","Home | RawTherapee","candidate rawtherapee.com; rel=1.00"
"Avidemux.org","Avidemux2.8.app","avidemux28app","unreported","http://www.org.com/","","reverse-dns","medium","org.com","candidate org.com; rel=0.00"
"com.diffusionbee.diffusionbee","DiffusionBee","diffusionbee","native","https://diffusionbee.com/","","reverse-dns","medium","DiffusionBee - Stable Diffusion App for AI Art","candidate diffusionbee.com; rel=1.00"
"com.nutshellapps.nutshellmobile","Nutshell Apps","nutshell-apps","unreported","https://www.causeway.com/our-history/nutshell","","reverse-dns","medium","Causeway acquired Nutshell Fatigue Manager from FRP Advisory in 2024 | Causeway","candidate nutshellapps.com; rel=1.00"
"com.governikus.ausweisapp2","AusweisApp2","ausweisapp2","unreported","https://www.ausweisapp.bund.de","https://apps.apple.com/us/app/ausweisapp-bund/id948660805?uo=4","itunes-seller","high","","MAS: AusweisApp Bund v2.5.3"
"com.telephoto.identifier","MPlayerX","mplayerx","unreported","https://venture.com/domains/telephoto.com","","reverse-dns","medium","telephoto.com | Venture","candidate telephoto.com; rel=0.00"
"com.cylance.CylanceEndpointSecurity","CylanceES","cylancees","native","https://arcticwolf.com/cylance/","","reverse-dns","medium","Ending Cyber Risk with Aurora Endpoint Security - Arctic Wolf","candidate cylance.com; rel=0.00"
"com.alanyan.BatteryMac","Cloud Battery","cloud-battery","native","https://alanyan.ca/CloudBattery","https://apps.apple.com/us/app/cloud-battery/id1481005137?mt=12&uo=4","itunes-seller","high","","MAS: Cloud Battery v5.10.0"
"com.icvt.JPEGminiLite","JPEGmini Lite","jpegmini-lite","unreported","https://www.jpegmini.com","","web-search","high","","web: JPEGmini official site"
"ch.cnlab.uxtest","cnlabSpeedTest","cnlabspeedtest","unreported","https://cnlab.ch/","","reverse-dns","medium","Performance - Software - Security - Speedtest | cnlab","candidate cnlab.ch; rel=0.00"
"com.ifolor.ifolor-designer","ifolor Designer","ifolor-designer","native","https://www.ifolor.com/","","reverse-dns","medium","","candidate ifolor.com; rel=0.50"
"de.imcmedia.easyfiledatechanger","EasyFileDateChanger","easyfiledatechanger","unreported","https://apps.apple.com/us/app/easy-file-date-changer/id1245868203?mt=12&uo=4","https://apps.apple.com/us/app/easy-file-date-changer/id1245868203?mt=12&uo=4","itunes-appstore","high","","MAS: Easy File Date Changer v1.0.2"
"net.istumbler","iStumbler","istumbler","unreported","https://istumbler.net","","web-search","high","","web: iStumbler official site"
"com.modesittsoftware.GPX-Editor","GPX Editor","gpx-editor","native","https://gpx.modesittsoftware.com/osx/GPX_Mac/Intro.html","https://apps.apple.com/us/app/gpx-editor/id924782627?mt=12&uo=4","itunes-seller","high","","MAS: GPX Editor v4.0.1"
"com.moonapps.adwarecleaner","AdwareCleaner","adwarecleaner","unreported","http://www.pocketbitsllc.com","https://apps.apple.com/us/app/adware-cleaner-remove-adware-spyware-and-restore-your/id1035315287?mt=12&uo=4","itunes-seller","high","","MAS: Adware Cleaner - Remove Adware, Spyware, and Restore Your Browser v1.2"
"com.paradoxinteractive.launcher","Paradox Launcher","paradox-launcher","native","https://www.paradoxinteractive.com/","","reverse-dns","medium","Paradox Interactive","candidate paradoxinteractive.com; rel=0.50"
"com.WhysoseriousInc.NEEDYGIRLOVERDOSE","Windose","windose","native","https://whysoserious.jp/needy/en/","","web-search","high","","web: NEEDY STREAMER OVERLOAD official page, WSS playground (web search)"
"com.akai.MPKMiniMk2Editor","MPKMini Mk2 Editor","mpkmini-mk2-editor","unreported","https://akai.com/","","reverse-dns","medium","Akai : Creative at Heart","candidate akai.com; rel=0.00"
"org.foldingathome.fahcontrol","FAHControl","fahcontrol","unreported","https://foldingathome.org/","","reverse-dns","medium","","candidate foldingathome.org; rel=0.00"
"ai.elementlabs.lmstudio","LM Studio","lm-studio","native","https://elementlabs.ai/","","reverse-dns","medium","LM Studio - Discover, download, and run local LLMs","candidate elementlabs.ai; rel=1.00"
"com.cuperino.qprompt","QPrompt","qprompt","unreported","https://cuperino.com/","","reverse-dns","medium","Cuperino Apps","candidate cuperino.com; rel=0.00"
"com.iboostup.iAntiSpy.www","iAntiSpy","iantispy","native","https://www.iboostup.com","","web-search","medium","","web: iBoostUp developer site"
"er.Wormhole","Wormhole","wormhole","unreported","https://wormhole.com/","","reverse-dns","medium","Wormhole | Financial Infrastructure for the Modern Economy","candidate wormhole.com; rel=1.00"
"com.Wondershare.UniConverter14","Wondershare UniConverter 15","wondershare-uniconverter-15","native","https://www.wondershare.com/","","reverse-dns","medium","Wondershare - The Creator's Era of AI-Powered Creativity","candidate wondershare.com; rel=0.50"
"com.spacedrive.desktop","Spacedrive","spacedrive","native","https://spacedrive.com/","","reverse-dns","medium","Spacedrive — Your data. Your devices. Your AI employees.","candidate spacedrive.com; rel=1.00"
"com.gog.1207667183","Grim Fandango Remastered","grim-fandango-remastered","unreported","https://www.gog.com/","","reverse-dns","medium","GOG.COM","candidate gog.com; rel=0.00"
"com.shure.WWB","Wireless Workbench","wireless-workbench","unreported","https://www.shure.com/en-US","","reverse-dns","medium","Shure: Microphones, Wireless microphones, in-ear monitoring, earphones, headphones - Shure USA","candidate shure.com; rel=0.50"
"com.bitdefender.antivirusformac","AntivirusforMac","antivirusformac","native","https://www.bitdefender.com/en-us/","","reverse-dns","medium","Bitdefender - Global Leader in Cybersecurity Software","candidate bitdefender.com; rel=0.00"
"com.bitdefender.agentui","BitdefenderAgent","bitdefenderagent","native","https://www.bitdefender.com/en-us/","","reverse-dns","medium","Bitdefender - Global Leader in Cybersecurity Software","candidate bitdefender.com; rel=0.00"
"eu.riverdesign.sparkle","Sparkle","sparkle","native","https://sitely.app","https://apps.apple.com/us/app/sitely-ai-website-builder/id863015334?mt=12&uo=4","itunes-seller","high","","MAS: Sitely, AI Website Builder v6.2.2"
"no.mifi.losslesscut-mac","LosslessCut","losslesscut","native","https://mifi.no/losslesscut/","https://apps.apple.com/us/app/losslesscut/id1505323402?mt=12&uo=4","itunes-seller","high","","MAS: LosslessCut v1.13"
"com.Sennheiser.WSM","WSM","wsm","unreported","https://www.sennheiser.com/en-us","","reverse-dns","medium","","candidate sennheiser.com; rel=0.00"
"de.rme-audio.TotalmixFX","TotalmixFX","totalmixfx","native","http://www.rme-audio.de","https://apps.apple.com/us/app/totalmix-fx-for-ipad/id739965887?uo=4","itunes-seller","high","","MAS: TotalMix FX for iPad v1.96"
"com.newtek.NDI-Tools","NDI Launcher","ndi-launcher","native","https://www.newtek.com/","","reverse-dns","medium","NewTek and Vizrt have now joined forces to become Vizrt - NewTek","candidate newtek.com; rel=0.00"
"com.Respondus.LockDownBrowserOEM","LockDown Browser OEM","lockdown-browser-oem","unreported","https://web.respondus.com/","","reverse-dns","medium","Home - Respondus","candidate respondus.com; rel=0.00"
"com.install4j.1348-0854-3861-5445.2","JProfiler","jprofiler","native","https://www.ej-technologies.com/products/jprofiler/overview.html","","web-search","high","","web: ej-technologies official (install4j vendor)"
